req_count,error_rate,avg_response_time,max_response_time,payload_mean,unique_endpoints,repeat_rate,status_entropy
25,0.08275331732063662,133.86084847373556,277.86065492870966,290.83277618376417,5,0.3747694635417207,0.7302420341472516
48,0.038526394889495434,53.19150959949669,198.53805406152614,301.5101185697854,4,0.2591193597223357,1.186688867826625
10,0.042452315744090176,185.2197508415407,338.89303391664396,456.60526985088296,4,0.5228725034450339,1.0734340664678093
33,0.03573048862225754,165.50324070383536,249.6420276282798,304.6534651744481,2,0.38238114362677156,0.9345451743194104
33,0.07334701664458562,134.9039194360444,172.73499786234706,305.39753446885175,4,0.29225088942696414,0.8111370846542587
8,0.0720522537008069,70.5867513565627,214.95692883528162,280.36416571287714,2,0.556958634861195,0.9600798568135567
35,0.019720657729828606,174.24053705368502,250.6506766204385,403.09179013586976,5,0.3046133412999864,0.7170024228290766
46,0.0009549711270719242,175.5108244876924,240.5320982508374,471.9418469017251,4,0.3543666570529443,1.0318026568763514
18,0.09196906072937198,188.6710922910599,178.12479000468107,162.42196256603964,3,0.4456815630124233,0.85475055545108
10,0.035266571525419864,143.2789352312402,303.3082820722667,405.402749002646,5,0.5304228082129825,0.5780562619463085
27,0.09033814861531356,54.50104850309943,375.31857963008065,477.80978384859117,3,0.5136292919674068,1.0307939364821572
7,0.041013649384083486,173.30687358108423,229.51754236092836,143.71097518165948,2,0.3795024583835612,0.9384048797233316
22,0.04995949164191448,88.81108449195831,160.40533664575372,154.09693023838895,5,0.37278141512080576,0.821202243993089
42,0.042161571632084095,177.61385103227417,306.5065497133395,109.08714386208152,4,0.426333020504044,0.7271258622325718
26,0.0022269585119813365,51.805172734763325,378.2951197706849,154.46786604777537,3,0.5705206647617305,1.1706039970514168
38,0.05198551387887104,125.4940343989467,295.6780207842578,327.0943994276274,4,0.40513247663527524,1.182960285754575
45,0.02595562956683303,122.05399687951473,279.1936096724643,213.0597080328152,4,0.4319691220475508,1.1037947711981158
21,0.019498924063666635,192.35841108693833,238.68606858699965,177.4858757983997,2,0.24739406345500112,0.8963093199980046
17,0.021556311769118198,115.88976821523354,223.4620520434317,291.9143211608538,2,0.3609617918017065,0.6341039636720207
22,0.06334022108034482,157.2868605825562,264.3544578221673,266.45815899058357,4,0.4300765225437981,0.5409220720188717
12,0.04578619720256272,196.7504568307087,264.59155175693047,176.2109863738234,4,0.4609222860833403,1.036198495099053
14,0.05851922195659529,124.15911438049697,342.14627444578684,324.92540741997806,4,0.3925170709847653,0.5134582589285631
36,0.00203078056189937,110.39555166035373,241.48705514955924,109.64638598556445,2,0.35306275455387875,1.165056116142136
15,0.06441725750660475,116.85416295581639,306.93857594541913,237.86089919623174,3,0.5195021540732083,0.775340830336904
13,0.07492312108572195,123.72996277788201,260.0875931168229,484.3388548602088,2,0.538024231423555,0.8736005434865999
45,0.03274882013339027,81.60036951802857,211.96569642504343,466.58999345424485,2,0.3792862898227929,1.0804820707933793
26,0.020215998973296203,71.28050061102485,343.99085049882694,462.45552324355594,3,0.26964378537265454,0.7995753364901128
31,0.053532237029516844,147.07280024972331,312.33481793959396,199.75577157016733,3,0.3596664405778206,1.1447673860247254
21,0.009264935424758059,90.95494124589653,373.04658220889723,365.44374709859704,2,0.4729115564394369,0.7685145541488672
28,0.002199706647396893,78.32246161757256,281.7138879403453,443.3524734587671,5,0.3896970330845699,0.5547815137415527
39,0.07308946794441036,68.45622237666872,178.71572379726362,376.28834951029603,5,0.4818834303415675,1.1242464470908629
41,0.08192540558913847,157.31623981446546,303.3511502428008,381.23635460003203,5,0.398604536797648,0.7754795861595027
41,0.02044805021386903,127.14169540674624,176.39109305501046,441.7457292020036,4,0.3207310625250688,0.9782143730465636
15,0.05952442085271932,164.68496466162475,331.9592687640313,329.36540449960995,2,0.4788084993335809,0.7317495287796308
32,0.021705360025119337,79.15171316929236,389.08049504607595,417.03102372078365,4,0.5350327125151189,0.7588706306238726
27,0.08847901938669173,121.50523843084031,298.1602651482564,219.20036365584465,3,0.5913507446009905,1.1140060095808748
19,0.040896624633423743,130.19304692240064,212.88833387884696,405.0520021189213,3,0.3585120556664105,1.046261835817853
17,0.059853668832865276,195.53896445400994,239.0345539442891,168.26026010754663,5,0.5244627204720245,0.6098057823888856
39,0.07046497380069774,90.91710181812934,240.85420461482457,201.55403425607057,5,0.4916396035381095,0.6571754040280707
13,0.03874244571382723,93.7367894953028,390.5176368576771,435.75124732737993,3,0.3624648550052766,0.9497166483373878
12,0.0194870431728598,133.19570078727074,295.9020001079775,205.07990929584577,5,0.33801076827450693,0.796215598686949
38,0.07878322263426613,81.26638954073562,380.63486858061793,454.66519874288684,5,0.46439659731501953,0.5421322724823419
21,0.03128939457419877,108.72265170642592,368.61520333361716,488.16126347002563,2,0.28761063310358215,0.8534596324505217
34,0.07147708036587828,76.41912918772299,359.63179916695753,330.8828015970274,2,0.544667780558408,1.1177858874949922
46,0.03155577712720078,127.90925131377767,372.7814840581046,376.66201885305617,2,0.42005751375768896,0.6899999573690248
27,0.09716519548372851,186.44967794227057,266.4245866430655,267.0970052661033,3,0.5469709913574874,0.9691653492733374
5,0.06848659705929312,124.80532915149404,213.1639320333802,398.1104673270544,4,0.29470098174858533,1.0174553104108415
31,0.07610075826700426,106.30512964173434,288.19221352771604,139.5269721596176,2,0.24386739117565293,0.6419409683850781
6,0.033763703842638625,136.1179641020849,224.73692062113696,229.63066062975642,4,0.28186502209691955,0.6750053494672498
32,0.060367530522337544,74.10244500610702,375.43579432101683,104.82936178579595,4,0.2583143462668357,0.9738198944692047
30,0.06751094004894756,155.42092392309934,227.8605253758099,272.6098351544484,2,0.39849891664012155,1.1701286918537375
11,0.05589533899932242,53.157829409953614,304.25923440151536,251.35135879719357,5,0.4333510126697472,1.047581227693068
26,0.017530599118581604,127.25581645860773,360.05240061499796,312.7959792497025,2,0.23056260104629522,0.9387160554201386
9,0.039093177938812146,196.11931974974868,156.0436754698534,403.1827145853981,3,0.48686634929709255,0.5303121057770384
14,0.023106763759094054,150.9291375311632,222.04919142209454,496.05688309271795,4,0.43522085931936777,0.9415413441396832
33,0.06238381604877005,153.488997042265,189.4160363885036,104.08537061650036,2,0.3049015184430248,1.0736048163002072
41,0.0457120410527053,53.19135911661685,379.8751657432797,186.13910864249502,3,0.3626094768961366,0.5308440324746002
26,0.0004106825874833908,116.94770879823999,208.55480558880942,223.34118214566837,3,0.243367036693197,0.9316531158753929
46,0.0735408122989061,136.41974349485258,375.17758324193983,498.731290804011,5,0.25956194950072753,1.0814422937555335
33,0.05573803434023357,75.63537164831763,189.5202486355791,470.4781185017686,3,0.35527296696879057,0.7805866995472168
19,0.011421121768780518,84.50032669398237,348.11825587771466,425.14724106332403,4,0.4884456237622948,0.7789436180591223
14,0.04956325645054699,69.22489596934503,289.8376131930711,378.0678854922013,5,0.3699257576750091,1.0501672360965877
35,0.038593791292421645,118.20713890341408,221.30669784398486,141.30008307993018,5,0.577817319633912,0.504536079222411
45,0.01680942011929031,105.23216886358881,236.6317073274073,373.80090630263146,4,0.3000063678980685,0.5209122415904259
32,0.041621806612166114,122.34026463293507,163.95039867358315,237.75363485228658,3,0.26329058691345664,0.667378315956395
21,0.05795767396181574,58.83439880257783,246.42754585694405,269.4132497767228,2,0.37565344897865666,1.059839212800553
12,0.03394423954236323,81.361577383607,336.22039392603676,471.92809221872875,3,0.3891482611307255,0.5414667525198501
27,0.09714449898231217,137.95937887502663,339.1478912192762,287.8631140020615,4,0.3478520409483088,0.8026840309263894
13,0.060241080363690136,176.61720960498658,220.82632113812286,391.6736092791094,3,0.30346680758325895,0.9481685284732664
32,0.023329609684288755,56.99998786304202,200.09709308823278,317.5629406307976,5,0.3886854315960553,0.9854739740245351
26,0.017267419168190145,76.5942542422507,351.7737065398952,295.8938520895907,5,0.5702087575741934,1.1961156724169812
23,0.049116023398375,135.0799164681212,327.0145978487741,313.002239895862,5,0.27235517449298324,0.7272158664560961
16,0.07208111396628004,168.87726606407995,296.18353855889114,411.7690107330793,5,0.3874102674731038,0.8332046679839318
43,0.08781808701700815,94.48276574195164,213.19314261314318,310.59280555970514,2,0.5233124711766398,1.1505067116794243
43,0.06881186530899551,174.62197628587796,252.32051521479985,286.81662689042423,2,0.23761914070098583,0.6390004033468072
33,0.020164712942272168,143.96120440656125,186.5008274306222,498.79076166929235,2,0.2704058794092761,1.1227977107022897
44,0.019018718544551297,83.85019793955335,322.8062346773081,479.3381835055138,4,0.5158094634814294,1.172693848037754
43,0.03827122164831061,193.17118200802062,188.5134693764388,222.44006482882935,2,0.4119540574648237,0.73344785900666
12,0.05739720224173459,107.99401097944298,175.0513795247278,392.0512421442444,3,0.5300352732722658,0.6948660832064262
22,3.5033367220882464e-06,80.26335800937171,283.1592148184223,355.175963131437,3,0.2087561172462401,1.1721799849483623
5,0.08632024331174332,86.66715616526307,163.4957859753643,340.77491072828593,5,0.41167415134483276,0.8004438142880821
27,0.03156840906677518,184.6859492597106,391.9342616791718,138.19820077967032,5,0.27318335575974806,1.1156828838061719
41,0.04723564416070564,82.48664260970963,224.04885844735242,146.17530253439148,5,0.24832223037395798,1.0722252620701411
34,0.0585551715472061,121.7269490534769,360.02841504119283,393.77964224010833,3,0.3708568366965267,0.6544561567587059
5,0.09094151690183666,120.78382457149907,157.49981387764132,159.49374420173461,5,0.4914518183147869,0.7532389630964562
7,0.09291849476185146,181.25958151738473,184.98952586048028,417.9147747566957,5,0.34926389778789285,1.0874500220862302
14,0.025767811547615174,149.27442257937744,324.82669772917177,467.00956743155365,3,0.5525803235142634,0.5290525007815394
12,0.057909054574263166,61.30958002885536,287.75382877947783,491.75236681114615,4,0.3401737693784538,0.9754571201823861
34,0.0370550529116238,80.32347332955024,275.6566358970339,424.2261703043447,5,0.3280963496489677,0.9310102111653344
16,0.04200072224182795,100.60675669273954,189.71938626625263,243.94313716273018,2,0.4779415179155673,0.6017168164168909
28,0.05292439536087972,186.96731883946245,295.107466605491,275.34729570369814,3,0.3919563313242913,0.6219793918511208
10,0.013653510385782986,162.39753614380908,170.45510441448522,352.3978254352054,3,0.2412109476934531,0.7240476234535
30,0.009720331702695996,150.96480453734625,279.83155591030743,354.3609099773331,2,0.3508825231138712,0.8077641838411791
22,0.052126443173714836,141.70711852296665,151.6303527943904,441.30921513934885,2,0.2100391690866964,1.1220361208675107
31,0.05053889956164426,97.83860511269155,234.44938196450394,153.35950631436145,4,0.4812665844230875,1.0492525664426826
9,0.07156913921940122,188.4524270811735,288.6948336377674,443.8565522853242,2,0.2084023552972326,0.6524014542788337
38,0.06628057876060016,54.801877137715486,273.19254698253263,207.22473259045967,2,0.4319502921839512,0.7851889939465383
15,0.005299200916142477,132.19018923404093,387.9013300131037,382.58946290017747,4,0.4957295782337344,0.847334573329461
30,0.022574286415354375,126.654751667315,262.58325028168065,230.4686523080668,3,0.2540624570530985,0.5041857113825831
40,0.013507843732175362,189.06459355495346,270.40974064615426,337.6059568800256,4,0.24615767262622512,1.0850558333297473
43,0.03569477518916319,111.62974807566025,347.0411951109417,458.4827520508217,5,0.4407919311737195,0.6146933925636582
17,0.04784444361562722,86.40056320907865,237.12387012378605,346.65449221570833,3,0.2642203064470324,0.5192176245470982
41,0.019381841828765713,98.20377847087343,165.08868735043254,253.45122706064268,2,0.4554500859531464,1.0266211877818958
11,0.009068386958195552,113.53262737504991,163.58929721024344,463.5438387500592,3,0.32714419218339114,0.7712140119499056
8,0.017109381190162056,83.98122319448193,189.80409999565808,191.1399815021722,3,0.5611690528354052,1.0445006612464403
21,0.04486272146129401,188.28436154952607,339.86522140180716,251.84476241416104,2,0.5954339365349895,1.0246505382626045
44,0.014704489168203938,77.90137694947207,337.0244642662541,264.11998724622805,2,0.5804149222057197,1.0272379658682596
31,0.08359042557416961,180.65639492781008,258.60069227075826,209.71635534468658,5,0.4240298492754465,0.6430291181059347
48,0.03966436565789792,167.67096567608408,273.2332948776325,227.93973952401663,2,0.35298727319294665,1.0355855106056442
45,0.029794888067776172,155.57157010265377,177.64982867927566,329.553001465755,3,0.46318877865734936,0.5076747273473905
31,0.011010237219907482,70.55162469307027,269.51578213231926,355.4084915778669,4,0.3083220259832802,0.7983388967342097
29,0.06504686609869584,138.03495679022345,364.05999108695255,382.3611647290333,2,0.23282355452584189,1.132369976470126
24,0.022376639543115518,58.40834260543518,204.49244303349764,284.1070908943473,3,0.4058893114099597,0.5044332377507477
43,0.06024311264345259,85.30322100497168,297.50621321661026,195.78777697871269,4,0.2482844550291573,0.7206198248264517
48,0.0028275307704614394,57.85994459111257,373.1828155273,164.48935685009775,2,0.5209127668904289,1.0159817994032956
6,0.08295339557784666,164.17027738285634,231.05581690415406,207.68960182045623,2,0.4471948814204877,1.1621911748500142
19,0.0876857459658978,186.88416190923726,362.84605982425285,413.93065824270593,5,0.3422439672678329,0.6482581814404664
45,0.02546203428122461,65.52862138472067,189.10332590994858,181.1570121723372,3,0.5673591479455846,0.7609890696275805
25,0.08097718344595205,192.26711097920713,365.78464872437837,478.9363303066471,4,0.3239862618595982,1.1541406906195486
25,0.08631079207680842,122.42308817990107,180.95401013993805,241.19952666834797,4,0.5000744240988877,1.0805381368153668
36,0.08586783815342347,194.97485307363507,272.1496415081262,216.68266566609623,4,0.4998852595277208,1.058495847967888
41,0.005676259213677215,193.72763123469724,322.2862535617343,338.74821819119086,2,0.3659253400085034,0.588433878298728
11,0.010944970887369565,137.6849420400541,153.39485588460624,211.8128855040065,5,0.37970686218328925,0.7039660096567808
33,0.06596069581164292,59.258590403756,208.993785028833,104.53926747609272,5,0.3261764362892411,0.8054412536274502
39,0.07793497501257826,181.7922280034728,338.9080765118103,377.7311070655161,2,0.44135977983993746,0.7491525150587846
19,0.0068358845126617945,189.0762635509043,286.12948075051725,167.18351506112307,4,0.48766298093292787,0.6522720596234366
47,0.017086542296745843,51.66711175207719,223.37136367533518,436.97021165877095,4,0.36047975496455625,0.5623255705092827
15,0.06686756126454958,117.71921991768919,158.00400866595618,158.4732274632371,3,0.5449106933825434,0.6651281156705787
22,0.037114802600403916,176.63482420994492,299.22813469845573,385.0542837935596,5,0.4116192303941636,0.5139972404738483
5,0.07224488166353124,169.77933858762864,187.20756272551128,183.37851527112593,3,0.28371924072300875,1.144683218797495
32,0.032976554625249045,153.709897092006,348.45271880869706,111.89976607236498,3,0.575990889260034,0.9503240612337789
38,0.0741891988512147,122.0256879292364,341.2427726090903,452.3346034200489,2,0.5170659873550734,0.8043602721205536
40,0.051103084322010266,184.0096564589822,172.50868627749045,491.56106801204317,4,0.23612782196732474,0.7720515557320697
30,0.031929444798616834,186.2918063742348,160.23295678465095,139.47427830977114,4,0.5888832705161653,0.7413843504946891
18,0.02275646646817713,193.9624447293327,258.527793725568,237.43173654661632,2,0.24031692039527297,0.7589350793202894
44,0.005995972127360305,147.93079080332132,372.09084123122517,404.8257286093306,4,0.5382916025335489,0.8992524609739385
28,0.06377542125225616,110.4766988993259,216.01376654916947,120.19621237883796,2,0.3306189869263181,0.9599250589151019
17,0.04665653868800776,56.66293369919615,249.55092065530513,174.75232905208244,5,0.46147999054436845,0.7432505633035191
9,0.09876007419514278,69.08468176314425,294.1876565577154,332.70483268783323,2,0.30389003384687524,0.7154413494588845
35,0.06145610864727256,53.04273360639961,328.10664020198925,167.67951987212786,2,0.21597337107414322,1.089844407320899
29,0.002779249927578864,141.158513961099,183.7607653675691,273.91362373572923,5,0.247716434772998,0.6702994071251307
8,0.02314218546092175,179.1942259271322,285.45615048941477,464.8785800286378,5,0.49678505523118355,0.7728371066279498
36,0.04465847890975401,102.11847527297107,243.3927347041772,304.56443939697715,5,0.32123227296564705,1.136425853775354
9,0.06786945112880316,186.9419762846577,280.86111337730404,143.1206401974036,4,0.4104408792746752,1.0504556632374835
29,0.04299302526349093,161.95748768587077,374.72366575609226,252.46515112140645,2,0.2391998947526028,1.082240015015631
14,0.08924256370151552,114.67938123379217,325.35437139464517,349.6242831101498,5,0.40080958753899626,0.6202774520350645
14,0.047107392877080594,191.1423136797794,269.26231838489747,231.75266616389655,5,0.5342331172914268,0.6965074474875457
47,0.038208146379118735,57.225554399486654,310.99869487443857,231.15491791751924,4,0.591099901907687,0.761840883551609
6,0.054427306676279125,96.68891610978359,181.1240134296013,147.73041726060518,5,0.40770608516680196,1.139990295532105
6,0.01583391599323616,151.18191573602863,288.9742815387971,358.6983810558812,3,0.36347282184002905,0.6111810228000589
19,0.08415630236797401,165.82488504571313,251.27517420674224,375.5002371823868,5,0.34804222378947414,0.8978414767575589
24,0.07131453006028184,174.03314913939255,369.29773842734687,137.20651405213925,2,0.5820298564905505,1.0216550131947375
11,0.058790731825306225,185.42571828143687,386.0734520088432,334.72303981485885,2,0.43835715883487547,0.9090771412563321
37,0.06927673788460524,129.42067674027055,165.64438706719878,487.33309965402765,5,0.23590101547765216,0.8476552978288648
28,0.005068844401918216,132.26600305836928,352.3285649859912,118.19059325077905,5,0.5627186865056251,0.8684211441027387
11,0.045971659514502806,168.29023630149266,309.6597903960236,490.07681234002854,3,0.22047287815109928,1.0917574865259247
31,0.0040109342258663585,86.9501869990339,284.0980661909764,434.6226209413238,5,0.39384507139820957,0.5539828566646577
45,0.04880349237250719,116.51220648431143,240.27315380216953,440.814969040135,2,0.21924056528822533,0.6273202336204833
43,0.06948487863752774,188.69100107290134,279.8284555155043,310.05505216735696,3,0.29171137476084014,0.6921549223937764
28,0.08652559793485862,105.99695531067908,333.0023535759934,176.42127779397032,5,0.5496452992022028,1.0994084974180294
33,0.061616711884911336,184.7335913037238,314.48565217383145,373.9953598838957,3,0.3936509816777277,0.5380554107064028
20,0.08204497881000672,86.29991318077666,356.4854701972848,317.49750932928333,4,0.3732911312750802,1.009498343733363
16,0.07919105673931942,175.24559759650117,306.76502111728246,377.3897635362273,5,0.274659898647902,0.8983149672408602
21,0.012896440764347594,99.91794126932962,362.1179292076367,329.48607869342607,4,0.3656573315993722,1.1454312038621672
17,0.08686110045162299,86.16022006923893,159.8703339495099,489.2014326071432,2,0.4444201759695056,0.6043090157324864
44,0.026709773242007885,100.06168268049149,363.9302079463143,374.6602160765528,2,0.5562310511031855,0.5116857092329761
28,0.034017558446448326,182.52010302412305,388.12438959631663,298.9273745978697,3,0.4221499647796553,0.7773679620169933
6,0.048661812038314406,187.5987263682371,154.03535471382457,113.27756416307268,3,0.5315377751954595,1.0000234863401205
33,0.04105506489273134,62.69870566737036,369.54844435096584,305.92474174863526,4,0.3333601297909317,1.166949248571806
30,0.0003300199314649644,172.02726465548744,301.6910051616936,466.3237721197784,2,0.4893176787649163,1.1778579494813384
27,0.014610566797170732,174.82555809131134,395.3265893483398,466.674194940168,4,0.45681753642909545,1.0273297953808598
49,0.02875855839627907,164.84413664159786,363.30500870729736,165.65088236741053,5,0.5786400303958712,0.8495338832693496
22,0.02885650913639648,100.07500179973368,337.92715959658744,429.3409401580475,4,0.23285422898141755,0.5532237700019987
32,0.06639509712844627,89.35504738603586,247.84299323639198,105.11187991839263,3,0.34069449403972857,0.6735034609116937
40,0.034868155398142364,124.94013176186873,336.4333303517663,391.654916769753,4,0.3720626377455347,0.9926240508914477
23,0.009746516295991726,176.81877163915902,366.4833106196646,377.1185046812859,4,0.3907807664440028,1.0926166872610508
29,0.03381911385819634,58.180942678920324,341.38917798598584,197.93592675339787,5,0.24775832137123555,0.7688122717586882
21,0.011067777675736946,79.94476526273019,172.16001216393894,313.4117089220551,4,0.532870848816504,1.026697991485198
43,0.04431674993084044,72.88512276990568,308.56654604888746,317.3733404805537,4,0.4827413838947982,0.7035208218396249
8,0.07914853030922192,115.02726516074304,270.5423607817277,321.55477377476376,4,0.5420498575633464,0.5025670360872885
39,0.09172410819227177,103.74782096555609,224.48467533549695,101.63868808432244,3,0.23517169699163465,0.7748678444735133
12,0.06463304559221433,62.697560177171326,156.493938782636,430.4916617981597,4,0.3852925448853324,1.1860455657143563
14,0.0028988862768956404,71.76968378661891,193.57470941391523,198.38675228421062,2,0.548106203233296,0.6509524166883351
23,0.026526849081811157,119.62606426078379,330.1519991648176,250.49023577182115,2,0.28220751071143935,0.6566656677444271
29,0.05706564456693421,128.00120041311698,212.5809314797827,400.33219907457686,4,0.43529840095202554,0.9876407794994735
41,0.049800501153598443,175.21841206386824,297.14503672122703,145.49200596316308,3,0.5651341984451406,1.1748934939556617
41,0.029082717071670386,88.17010030808282,238.62330453546593,392.07020293929224,3,0.35309809936320563,1.0483762696468035
12,0.04001613204241407,130.81838852413733,326.99983269565973,101.71503225890083,2,0.23799408904346012,0.7642780409094604
25,0.09195431337073826,124.38965463275322,229.76401144141863,266.51709168932615,5,0.3985394411297868,0.8546194332304088
39,0.06269788935500187,128.78934878375634,395.81516255153394,145.7415655703104,3,0.327508436406256,0.8870615717479903
22,0.04923096703843885,158.06840511140433,206.48604482232827,262.22700464775687,3,0.4852377170111113,0.7280226756357475
13,0.06722772003839678,183.09571204013517,367.14186297231936,185.0941698302148,3,0.5090224719150424,0.7842264008013037
5,0.028226671861585242,163.64317567132105,340.883544942864,387.1848105644076,3,0.23809388310441643,0.6247063827705984
37,0.017587594867592492,183.08852630511785,280.54757290063185,132.46173604343423,3,0.5009279930988699,0.9215058800710242
13,0.05263534806905067,115.92024663163511,280.19755301143584,249.01978668179257,2,0.36004872752675415,0.8512538149467938
41,0.08994758373758271,178.46967271855735,200.67628634952166,106.45518151823748,5,0.5243419179561188,0.7945861880135021
28,0.050548804593278165,177.97475997581114,275.71848055521394,290.9453385094088,3,0.4488485959719221,1.0101194459618696
18,0.0009272372763989179,193.0241396112725,173.93245472775627,140.00217342732336,5,0.5691106006803965,0.8542434163928763
27,0.06669915439683623,142.6078991139304,328.8513271594659,232.21035406777406,2,0.46381731487238487,0.9238763410292407
19,0.003199145070620824,110.64502596376053,345.12696980174803,264.62704209255804,3,0.22977412331790592,1.0477082830098507
25,0.004211592122265917,156.3050877591511,153.4434784425094,265.65156101241985,4,0.3655658523357446,0.941831341870673
27,0.01646106402490798,191.67693815789508,205.71376113877182,199.02161258056364,2,0.3515258545291783,0.5018208418098918
18,0.05998762150311618,198.4110383421058,187.6676602020363,134.23068691094613,5,0.5250061926808485,0.5101415947853148
38,0.07716574657675793,135.606203563726,175.50873732151825,195.16634826702833,2,0.3984339373247848,0.6393445569243912
38,0.09420662260482714,154.51070206931263,184.593674907749,120.48368392737189,4,0.46978200976962525,0.8064222120698239
21,0.08683049065988177,58.65200931520307,384.48613930275235,272.45500092516625,4,0.20682883597836166,0.6671577082385545
14,0.08691927418996093,111.95158820297874,164.78881738994752,446.78589579532354,3,0.5551598040460594,0.9385664602408254
7,0.058707823427614075,53.115659538472244,322.25079054310635,290.8187554881656,4,0.5687514133733775,1.0178396716351656
44,0.02567918251525635,168.08893942452903,209.70269747621873,303.5403076264052,5,0.38929246977418486,0.9510876467008671
45,0.045775774090181756,125.98176865975107,204.54002542785125,467.14523212075534,2,0.41999619133656374,1.165122761226058
28,0.03868995998727892,75.0362205601829,366.8181688697693,198.28589559282165,4,0.3139523954894498,0.8543274193733941
12,0.014010809698022542,87.46010003519363,309.67868096505737,176.98144508275072,4,0.4721434387444685,0.7945443425742977
31,0.08925389768180864,167.7158652419044,341.8441008574291,255.2831644586908,5,0.576148981477808,0.5281606912813482
17,0.010467733640181243,170.54310222357665,336.40466758031357,421.83609649145745,4,0.20430047937201992,1.1922536375698696
19,0.04472906729258236,193.13833152294313,162.23882743805274,192.1225459998406,3,0.3018373907317363,0.9236482137487146
46,0.000874849500164332,136.6229978209463,357.0328660346414,307.7289414518831,5,0.4861068302471242,0.7351369245836977
48,0.0004184278149982235,56.61825642608173,343.27361176715715,165.4970537504725,5,0.5009040855853795,0.881978942082281
29,0.08236701929131092,103.17774797255524,274.42821915388544,440.7344842225507,4,0.5959574641049652,0.9841218129079274
40,0.0010088642043659557,136.22886271284534,316.7228041854589,131.96992772525303,4,0.35254321760673407,0.8783120502919695
29,0.08585071571273266,165.0205423287448,340.00328694981476,165.6627887702991,2,0.5311706113960313,0.7616077405696977
15,0.07969954904260332,104.719560756722,248.03388859350778,420.25457748856974,5,0.260540988177365,0.9224424693419961
9,0.06194903070240491,168.57855725641855,320.104114039851,263.6929716916462,5,0.5356280110243075,0.614765478170526
18,0.014640590852465385,76.08059693372564,368.512109096323,482.6754265965492,3,0.2754515048231336,0.6249877874519654
32,0.017641335690034645,136.28523617357013,218.60021145274104,413.6387151466791,4,0.5216396171693586,0.8914763547739035
45,0.09223944908303183,73.85558762944012,312.6854929378465,465.98574550175385,3,0.2870501055985376,0.6134512720917236
46,0.09517677802215696,153.68998147254933,329.5709147579438,352.26037993952036,2,0.46959744151458366,0.8785930174034176
